Ebeam     Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
    8.5650   4.4600  21.0000   0.6587   5.0744  0.26892E+01  0.26892E+01  0.00000E+00  0.11430E+01  0.11562E-01  0.00000E+00  0.11314E+01  0.48961E+00
    8.5650   4.4700  21.0000   0.6618   5.0858  0.26363E+01  0.26363E+01  0.00000E+00  0.11197E+01  0.11446E-01  0.00000E+00  0.11083E+01  0.48956E+00
    8.5650   4.4800  21.0000   0.6649   5.0972  0.25840E+01  0.25840E+01  0.00000E+00  0.10970E+01  0.11333E-01  0.00000E+00  0.10857E+01  0.48952E+00
    8.5650   4.4900  21.0000   0.6681   5.1086  0.25324E+01  0.25324E+01  0.00000E+00  0.10747E+01  0.11224E-01  0.00000E+00  0.10635E+01  0.48948E+00
    8.5650   4.5000  21.0000   0.6712   5.1200  0.24817E+01  0.24817E+01  0.00000E+00  0.10527E+01  0.11118E-01  0.00000E+00  0.10416E+01  0.48944E+00
    8.5650   4.5100  21.0000   0.6743   5.1313  0.24323E+01  0.24323E+01  0.00000E+00  0.10316E+01  0.11016E-01  0.00000E+00  0.10206E+01  0.48941E+00
    8.5650   4.5200  21.0000   0.6775   5.1427  0.23844E+01  0.23844E+01  0.00000E+00  0.10113E+01  0.10917E-01  0.00000E+00  0.10003E+01  0.48937E+00
    8.5650   4.5300  21.0000   0.6807   5.1541  0.23384E+01  0.23384E+01  0.00000E+00  0.99171E+00  0.10822E-01  0.00000E+00  0.98088E+00  0.48934E+00
    8.5650   4.5400  21.0000   0.6839   5.1655  0.22949E+01  0.22949E+01  0.00000E+00  0.97322E+00  0.10730E-01  0.00000E+00  0.96249E+00  0.48932E+00
    8.5650   4.5500  21.0000   0.6871   5.1768  0.22544E+01  0.22544E+01  0.00000E+00  0.95600E+00  0.10642E-01  0.00000E+00  0.94536E+00  0.48929E+00
    8.5650   4.5600  21.0000   0.6903   5.1882  0.22179E+01  0.22179E+01  0.00000E+00  0.94025E+00  0.10557E-01  0.00000E+00  0.92969E+00  0.48927E+00
    8.5650   4.5700  21.0000   0.6936   5.1996  0.21864E+01  0.21864E+01  0.00000E+00  0.92634E+00  0.10476E-01  0.00000E+00  0.91586E+00  0.48925E+00
    8.5650   4.5800  21.0000   0.6968   5.2110  0.21611E+01  0.21611E+01  0.00000E+00  0.91457E+00  0.10397E-01  0.00000E+00  0.90418E+00  0.48924E+00
    8.5650   4.5900  21.0000   0.7001   5.2224  0.21436E+01  0.21436E+01  0.00000E+00  0.90534E+00  0.10323E-01  0.00000E+00  0.89502E+00  0.48923E+00
    8.5650   4.6000  21.0000   0.7034   5.2337  0.21359E+01  0.21359E+01  0.00000E+00  0.89904E+00  0.10251E-01  0.00000E+00  0.88879E+00  0.48922E+00
    8.5650   4.6100  21.0000   0.7067   5.2451  0.21394E+01  0.21394E+01  0.00000E+00  0.89572E+00  0.10184E-01  0.00000E+00  0.88553E+00  0.48922E+00
    8.5650   4.6200  21.0000   0.7100   5.2565  0.21546E+01  0.21546E+01  0.00000E+00  0.89506E+00  0.10119E-01  0.00000E+00  0.88494E+00  0.48922E+00
    8.5650   4.6300  21.0000   0.7134   5.2679  0.21788E+01  0.21788E+01  0.00000E+00  0.89548E+00  0.10058E-01  0.00000E+00  0.88542E+00  0.48922E+00
    8.5650   4.6400  21.0000   0.7168   5.2792  0.22038E+01  0.22038E+01  0.00000E+00  0.89398E+00  0.10001E-01  0.00000E+00  0.88398E+00  0.48923E+00
    8.5650   4.6500  21.0000   0.7201   5.2906  0.22154E+01  0.22154E+01  0.00000E+00  0.88628E+00  0.99468E-02  0.00000E+00  0.87634E+00  0.48924E+00
    8.5650   4.6600  21.0000   0.7235   5.3020  0.21994E+01  0.21994E+01  0.00000E+00  0.86905E+00  0.98963E-02  0.00000E+00  0.85915E+00  0.48926E+00
    8.5650   4.6700  21.0000   0.7269   5.3134  0.21503E+01  0.21503E+01  0.00000E+00  0.84195E+00  0.98493E-02  0.00000E+00  0.83210E+00  0.48929E+00
    8.5650   4.6800  21.0000   0.7304   5.3248  0.20717E+01  0.20717E+01  0.00000E+00  0.80685E+00  0.98059E-02  0.00000E+00  0.79704E+00  0.48931E+00
    8.5650   4.6900  21.0000   0.7338   5.3361  0.19694E+01  0.19694E+01  0.00000E+00  0.76581E+00  0.97661E-02  0.00000E+00  0.75605E+00  0.48935E+00
    8.5650   4.7000  21.0000   0.7373   5.3475  0.18505E+01  0.18505E+01  0.00000E+00  0.72168E+00  0.97300E-02  0.00000E+00  0.71195E+00  0.48939E+00
    8.5650   4.7100  21.0000   0.7408   5.3589  0.17274E+01  0.17274E+01  0.00000E+00  0.67841E+00  0.96975E-02  0.00000E+00  0.66872E+00  0.48943E+00
    8.5650   4.7200  21.0000   0.7443   5.3703  0.16127E+01  0.16127E+01  0.00000E+00  0.63925E+00  0.96688E-02  0.00000E+00  0.62958E+00  0.48948E+00
    8.5650   4.7300  21.0000   0.7478   5.3816  0.15127E+01  0.15127E+01  0.00000E+00  0.60538E+00  0.96439E-02  0.00000E+00  0.59574E+00  0.48954E+00
    8.5650   4.7400  21.0000   0.7513   5.3930  0.14280E+01  0.14280E+01  0.00000E+00  0.57664E+00  0.96229E-02  0.00000E+00  0.56702E+00  0.48960E+00
    8.5650   4.7500  21.0000   0.7549   5.4044  0.13570E+01  0.13570E+01  0.00000E+00  0.55236E+00  0.96058E-02  0.00000E+00  0.54275E+00  0.48967E+00
    8.5650   4.7600  21.0000   0.7585   5.4158  0.12976E+01  0.12976E+01  0.00000E+00  0.53189E+00  0.95927E-02  0.00000E+00  0.52230E+00  0.48975E+00
    8.5650   4.7700  21.0000   0.7621   5.4271  0.12482E+01  0.12482E+01  0.00000E+00  0.51479E+00  0.95838E-02  0.00000E+00  0.50520E+00  0.48983E+00
    8.5650   4.7800  21.0000   0.7657   5.4385  0.12080E+01  0.12080E+01  0.00000E+00  0.50081E+00  0.95791E-02  0.00000E+00  0.49123E+00  0.48992E+00
    8.5650   4.7900  21.0000   0.7693   5.4499  0.11770E+01  0.11770E+01  0.00000E+00  0.48991E+00  0.95787E-02  0.00000E+00  0.48033E+00  0.49001E+00
    8.5650   4.8000  21.0000   0.7730   5.4613  0.11555E+01  0.11555E+01  0.00000E+00  0.48224E+00  0.95827E-02  0.00000E+00  0.47266E+00  0.49012E+00
    8.5650   4.8100  21.0000   0.7767   5.4727  0.11450E+01  0.11450E+01  0.00000E+00  0.47812E+00  0.95914E-02  0.00000E+00  0.46852E+00  0.49023E+00
    8.5650   4.8200  21.0000   0.7803   5.4840  0.11474E+01  0.11474E+01  0.00000E+00  0.47797E+00  0.96047E-02  0.00000E+00  0.46836E+00  0.49035E+00
    8.5650   4.8300  21.0000   0.7841   5.4954  0.11655E+01  0.11655E+01  0.00000E+00  0.48219E+00  0.96229E-02  0.00000E+00  0.47257E+00  0.49048E+00
    8.5650   4.8400  21.0000   0.7878   5.5068  0.12011E+01  0.12011E+01  0.00000E+00  0.49069E+00  0.96462E-02  0.00000E+00  0.48105E+00  0.49062E+00
    8.5650   4.8500  21.0000   0.7915   5.5182  0.12526E+01  0.12526E+01  0.00000E+00  0.50185E+00  0.96748E-02  0.00000E+00  0.49218E+00  0.49076E+00
    8.5650   4.8600  21.0000   0.7953   5.5295  0.13086E+01  0.13086E+01  0.00000E+00  0.51094E+00  0.97088E-02  0.00000E+00  0.50123E+00  0.49092E+00
    8.5650   4.8700  21.0000   0.7991   5.5409  0.13426E+01  0.13426E+01  0.00000E+00  0.50966E+00  0.97484E-02  0.00000E+00  0.49991E+00  0.49108E+00
    8.5650   4.8800  21.0000   0.8029   5.5523  0.13230E+01  0.13230E+01  0.00000E+00  0.49089E+00  0.97941E-02  0.00000E+00  0.48110E+00  0.49126E+00
    8.5650   4.8900  21.0000   0.8068   5.5637  0.12431E+01  0.12431E+01  0.00000E+00  0.45657E+00  0.98459E-02  0.00000E+00  0.44672E+00  0.49144E+00
    8.5650   4.9000  21.0000   0.8106   5.5751  0.11327E+01  0.11327E+01  0.00000E+00  0.41694E+00  0.99043E-02  0.00000E+00  0.40703E+00  0.49164E+00
    8.5650   4.9100  21.0000   0.8145   5.5864  0.10206E+01  0.10206E+01  0.00000E+00  0.37948E+00  0.99688E-02  0.00000E+00  0.36951E+00  0.49184E+00
    8.5650   4.9200  21.0000   0.8184   5.5978  0.92397E+00  0.92397E+00  0.00000E+00  0.34788E+00  0.10041E-01  0.00000E+00  0.33784E+00  0.49206E+00
    8.5650   4.9300  21.0000   0.8223   5.6092  0.84622E+00  0.84622E+00  0.00000E+00  0.32232E+00  0.10121E-01  0.00000E+00  0.31220E+00  0.49228E+00
    8.5650   4.9400  21.0000   0.8262   5.6206  0.78477E+00  0.78477E+00  0.00000E+00  0.30167E+00  0.10210E-01  0.00000E+00  0.29146E+00  0.49252E+00
    8.5650   4.9500  21.0000   0.8302   5.6319  0.73567E+00  0.73567E+00  0.00000E+00  0.28466E+00  0.10306E-01  0.00000E+00  0.27435E+00  0.49277E+00
    8.5650   4.9600  21.0000   0.8342   5.6433  0.69534E+00  0.69534E+00  0.00000E+00  0.27019E+00  0.10412E-01  0.00000E+00  0.25978E+00  0.49303E+00
    8.5650   4.9700  21.0000   0.8382   5.6547  0.66099E+00  0.66099E+00  0.00000E+00  0.25746E+00  0.10528E-01  0.00000E+00  0.24693E+00  0.49331E+00
    8.5650   4.9800  21.0000   0.8422   5.6661  0.63046E+00  0.63046E+00  0.00000E+00  0.24582E+00  0.10655E-01  0.00000E+00  0.23517E+00  0.49360E+00
    8.5650   4.9900  21.0000   0.8463   5.6775  0.60218E+00  0.60218E+00  0.00000E+00  0.23485E+00  0.10792E-01  0.00000E+00  0.22406E+00  0.49390E+00
    8.5650   5.0000  21.0000   0.8504   5.6888  0.57502E+00  0.57502E+00  0.00000E+00  0.22423E+00  0.10942E-01  0.00000E+00  0.21329E+00  0.49421E+00
    8.5650   1.2000  21.2000   0.1007   1.3912  0.16590E+02  0.16590E+02  0.00000E+00  0.16131E+02  0.51005E+01  0.00000E+00  0.11031E+02  0.45400E+00
    8.5650   1.2100  21.2000   0.1016   1.4027  0.16534E+02  0.16534E+02  0.00000E+00  0.15949E+02  0.49728E+01  0.00000E+00  0.10976E+02  0.45430E+00
    8.5650   1.2200  21.2000   0.1026   1.4143  0.16478E+02  0.16478E+02  0.00000E+00  0.15770E+02  0.48488E+01  0.00000E+00  0.10921E+02  0.45461E+00
    8.5650   1.2300  21.2000   0.1036   1.4259  0.16423E+02  0.16423E+02  0.00000E+00  0.15595E+02  0.47282E+01  0.00000E+00  0.10867E+02  0.45491E+00
    8.5650   1.2400  21.2000   0.1046   1.4375  0.16369E+02  0.16369E+02  0.00000E+00  0.15424E+02  0.46109E+01  0.00000E+00  0.10813E+02  0.45521E+00
    8.5650   1.2500  21.2000   0.1056   1.4491  0.16315E+02  0.16315E+02  0.00000E+00  0.15256E+02  0.44969E+01  0.00000E+00  0.10759E+02  0.45552E+00
    8.5650   1.2600  21.2000   0.1066   1.4607  0.16261E+02  0.16261E+02  0.00000E+00  0.15092E+02  0.43861E+01  0.00000E+00  0.10706E+02  0.45582E+00
    8.5650   1.2700  21.2000   0.1075   1.4723  0.16208E+02  0.16208E+02  0.00000E+00  0.14931E+02  0.42783E+01  0.00000E+00  0.10653E+02  0.45612E+00
    8.5650   1.2800  21.2000   0.1085   1.4839  0.16156E+02  0.16156E+02  0.00000E+00  0.14773E+02  0.41735E+01  0.00000E+00  0.10600E+02  0.45642E+00
    8.5650   1.2900  21.2000   0.1095   1.4955  0.16104E+02  0.16104E+02  0.00000E+00  0.14619E+02  0.40715E+01  0.00000E+00  0.10548E+02  0.45671E+00
    8.5650   1.3000  21.2000   0.1105   1.5071  0.16052E+02  0.16052E+02  0.00000E+00  0.14468E+02  0.39723E+01  0.00000E+00  0.10496E+02  0.45701E+00
    8.5650   1.3100  21.2000   0.1115   1.5187  0.16001E+02  0.16001E+02  0.00000E+00  0.14320E+02  0.38758E+01  0.00000E+00  0.10444E+02  0.45731E+00
    8.5650   1.3200  21.2000   0.1126   1.5303  0.15950E+02  0.15950E+02  0.00000E+00  0.14175E+02  0.37818E+01  0.00000E+00  0.10393E+02  0.45760E+00
    8.5650   1.3300  21.2000   0.1136   1.5419  0.15900E+02  0.15900E+02  0.00000E+00  0.14033E+02  0.36904E+01  0.00000E+00  0.10343E+02  0.45790E+00
    8.5650   1.3400  21.2000   0.1146   1.5535  0.15850E+02  0.15850E+02  0.00000E+00  0.13894E+02  0.36015E+01  0.00000E+00  0.10292E+02  0.45819E+00
    8.5650   1.3500  21.2000   0.1156   1.5650  0.15800E+02  0.15800E+02  0.00000E+00  0.13757E+02  0.35149E+01  0.00000E+00  0.10242E+02  0.45849E+00
    8.5650   1.3600  21.2000   0.1166   1.5766  0.15751E+02  0.15751E+02  0.00000E+00  0.13622E+02  0.34306E+01  0.00000E+00  0.10192E+02  0.45878E+00
    8.5650   1.3700  21.2000   0.1176   1.5882  0.15703E+02  0.15703E+02  0.00000E+00  0.13490E+02  0.33486E+01  0.00000E+00  0.10142E+02  0.45907E+00
    8.5650   1.3800  21.2000   0.1187   1.5998  0.15655E+02  0.15655E+02  0.00000E+00  0.13361E+02  0.32687E+01  0.00000E+00  0.10093E+02  0.45936E+00
    8.5650   1.3900  21.2000   0.1197   1.6114  0.15607E+02  0.15607E+02  0.00000E+00  0.13235E+02  0.31909E+01  0.00000E+00  0.10044E+02  0.45965E+00
    8.5650   1.4000  21.2000   0.1207   1.6230  0.15559E+02  0.15559E+02  0.00000E+00  0.13111E+02  0.31152E+01  0.00000E+00  0.99960E+01  0.45994E+00
    8.5650   1.4100  21.2000   0.1217   1.6346  0.15512E+02  0.15512E+02  0.00000E+00  0.12991E+02  0.30414E+01  0.00000E+00  0.99496E+01  0.46022E+00
    8.5650   1.4200  21.2000   0.1228   1.6462  0.15465E+02  0.15465E+02  0.00000E+00  0.12870E+02  0.29695E+01  0.00000E+00  0.99007E+01  0.46051E+00
    8.5650   1.4300  21.2000   0.1238   1.6578  0.15419E+02  0.15419E+02  0.00000E+00  0.12754E+02  0.28996E+01  0.00000E+00  0.98543E+01  0.46080E+00
    8.5650   1.4400  21.2000   0.1249   1.6694  0.15373E+02  0.15373E+02  0.00000E+00  0.12639E+02  0.28314E+01  0.00000E+00  0.98075E+01  0.46108E+00
    8.5650   1.4500  21.2000   0.1259   1.6810  0.15327E+02  0.15327E+02  0.00000E+00  0.12526E+02  0.27650E+01  0.00000E+00  0.97611E+01  0.46136E+00
    8.5650   1.4600  21.2000   0.1269   1.6926  0.15281E+02  0.15281E+02  0.00000E+00  0.12415E+02  0.27003E+01  0.00000E+00  0.97150E+01  0.46165E+00
    8.5650   1.4700  21.2000   0.1280   1.7042  0.15236E+02  0.15236E+02  0.00000E+00  0.12306E+02  0.26372E+01  0.00000E+00  0.96692E+01  0.46193E+00
    8.5650   1.4800  21.2000   0.1290   1.7158  0.15191E+02  0.15191E+02  0.00000E+00  0.12199E+02  0.25758E+01  0.00000E+00  0.96235E+01  0.46221E+00
    8.5650   1.4900  21.2000   0.1301   1.7273  0.15147E+02  0.15147E+02  0.00000E+00  0.12094E+02  0.25159E+01  0.00000E+00  0.95783E+01  0.46249E+00
    8.5650   1.5000  21.2000   0.1312   1.7389  0.15103E+02  0.15103E+02  0.00000E+00  0.11991E+02  0.24575E+01  0.00000E+00  0.95333E+01  0.46277E+00
    8.5650   1.5100  21.2000   0.1322   1.7505  0.15059E+02  0.15059E+02  0.00000E+00  0.11889E+02  0.24007E+01  0.00000E+00  0.94885E+01  0.46304E+00
    8.5650   1.5200  21.2000   0.1333   1.7621  0.15015E+02  0.15015E+02  0.00000E+00  0.11789E+02  0.23452E+01  0.00000E+00  0.94439E+01  0.46332E+00
    8.5650   1.5300  21.2000   0.1344   1.7737  0.14972E+02  0.14972E+02  0.00000E+00  0.11691E+02  0.22912E+01  0.00000E+00  0.94001E+01  0.46360E+00
    8.5650   1.5400  21.2000   0.1354   1.7853  0.14928E+02  0.14928E+02  0.00000E+00  0.11595E+02  0.22385E+01  0.00000E+00  0.93565E+01  0.46387E+00
    8.5650   1.5500  21.2000   0.1365   1.7969  0.14886E+02  0.14886E+02  0.00000E+00  0.11500E+02  0.21872E+01  0.00000E+00  0.93133E+01  0.46414E+00
    8.5650   1.5600  21.2000   0.1376   1.8085  0.14843E+02  0.14843E+02  0.00000E+00  0.11407E+02  0.21371E+01  0.00000E+00  0.92704E+01  0.46442E+00
    8.5650   1.5700  21.2000   0.1387   1.8201  0.14801E+02  0.14801E+02  0.00000E+00  0.11316E+02  0.20883E+01  0.00000E+00  0.92277E+01  0.46469E+00
    8.5650   1.5800  21.2000   0.1397   1.8317  0.14758E+02  0.14758E+02  0.00000E+00  0.11226E+02  0.20406E+01  0.00000E+00  0.91854E+01  0.46496E+00
    8.5650   1.5900  21.2000   0.1408   1.8433  0.14716E+02  0.14716E+02  0.00000E+00  0.11138E+02  0.19942E+01  0.00000E+00  0.91433E+01  0.46523E+00
    8.5650   1.6000  21.2000   0.1419   1.8549  0.14675E+02  0.14675E+02  0.00000E+00  0.11050E+02  0.19489E+01  0.00000E+00  0.91015E+01  0.46550E+00
    8.5650   1.6100  21.2000   0.1430   1.8665  0.14633E+02  0.14633E+02  0.00000E+00  0.10965E+02  0.19048E+01  0.00000E+00  0.90600E+01  0.46577E+00
    8.5650   1.6200  21.2000   0.1441   1.8781  0.14592E+02  0.14592E+02  0.00000E+00  0.10880E+02  0.18617E+01  0.00000E+00  0.90186E+01  0.46603E+00
    8.5650   1.6300  21.2000   0.1452   1.8896  0.14551E+02  0.14551E+02  0.00000E+00  0.10797E+02  0.18197E+01  0.00000E+00  0.89776E+01  0.46630E+00
    8.5650   1.6400  21.2000   0.1463   1.9012  0.14510E+02  0.14510E+02  0.00000E+00  0.10716E+02  0.17787E+01  0.00000E+00  0.89370E+01  0.46656E+00
    8.5650   1.6500  21.2000   0.1474   1.9128  0.14470E+02  0.14470E+02  0.00000E+00  0.10635E+02  0.17387E+01  0.00000E+00  0.88966E+01  0.46683E+00
    8.5650   1.6600  21.2000   0.1485   1.9244  0.14429E+02  0.14429E+02  0.00000E+00  0.10556E+02  0.16997E+01  0.00000E+00  0.88566E+01  0.46709E+00
    8.5650   1.6700  21.2000   0.1496   1.9360  0.14389E+02  0.14389E+02  0.00000E+00  0.10478E+02  0.16616E+01  0.00000E+00  0.88168E+01  0.46735E+00
    8.5650   1.6800  21.2000   0.1507   1.9476  0.14349E+02  0.14349E+02  0.00000E+00  0.10402E+02  0.16245E+01  0.00000E+00  0.87776E+01  0.46761E+00
    8.5650   1.6900  21.2000   0.1519   1.9592  0.14309E+02  0.14309E+02  0.00000E+00  0.10327E+02  0.15882E+01  0.00000E+00  0.87385E+01  0.46787E+00
    8.5650   1.7000  21.2000   0.1530   1.9708  0.14269E+02  0.14269E+02  0.00000E+00  0.10252E+02  0.15529E+01  0.00000E+00  0.86994E+01  0.46813E+00
    8.5650   1.7100  21.2000   0.1541   1.9824  0.14230E+02  0.14230E+02  0.00000E+00  0.10179E+02  0.15184E+01  0.00000E+00  0.86606E+01  0.46839E+00
    8.5650   1.7200  21.2000   0.1552   1.9940  0.14190E+02  0.14190E+02  0.00000E+00  0.10107E+02  0.14847E+01  0.00000E+00  0.86227E+01  0.46864E+00
    8.5650   1.7300  21.2000   0.1564   2.0056  0.14151E+02  0.14151E+02  0.00000E+00  0.10036E+02  0.14518E+01  0.00000E+00  0.85843E+01  0.46890E+00
    8.5650   1.7400  21.2000   0.1575   2.0172  0.14112E+02  0.14112E+02  0.00000E+00  0.99651E+01  0.14197E+01  0.00000E+00  0.85454E+01  0.46915E+00
    8.5650   1.7500  21.2000   0.1586   2.0288  0.14073E+02  0.14073E+02  0.00000E+00  0.98961E+01  0.13884E+01  0.00000E+00  0.85077E+01  0.46940E+00
    8.5650   1.7600  21.2000   0.1598   2.0404  0.14034E+02  0.14034E+02  0.00000E+00  0.98281E+01  0.13579E+01  0.00000E+00  0.84703E+01  0.46966E+00
    8.5650   1.7700  21.2000   0.1609   2.0519  0.13996E+02  0.13996E+02  0.00000E+00  0.97611E+01  0.13280E+01  0.00000E+00  0.84331E+01  0.46991E+00
    8.5650   1.7800  21.2000   0.1621   2.0635  0.13957E+02  0.13957E+02  0.00000E+00  0.96950E+01  0.12989E+01  0.00000E+00  0.83961E+01  0.47016E+00
    8.5650   1.7900  21.2000   0.1632   2.0751  0.13919E+02  0.13919E+02  0.00000E+00  0.96297E+01  0.12705E+01  0.00000E+00  0.83592E+01  0.47041E+00
    8.5650   1.8000  21.2000   0.1644   2.0867  0.13881E+02  0.13881E+02  0.00000E+00  0.95653E+01  0.12427E+01  0.00000E+00  0.83226E+01  0.47065E+00
    8.5650   1.8100  21.2000   0.1655   2.0983  0.13843E+02  0.13843E+02  0.00000E+00  0.95019E+01  0.12156E+01  0.00000E+00  0.82863E+01  0.47090E+00
    8.5650   1.8200  21.2000   0.1667   2.1099  0.13805E+02  0.13805E+02  0.00000E+00  0.94394E+01  0.11891E+01  0.00000E+00  0.82503E+01  0.47115E+00
    8.5650   1.8300  21.2000   0.1679   2.1215  0.13767E+02  0.13767E+02  0.00000E+00  0.93777E+01  0.11633E+01  0.00000E+00  0.82144E+01  0.47139E+00
    8.5650   1.8400  21.2000   0.1690   2.1331  0.13729E+02  0.13729E+02  0.00000E+00  0.93168E+01  0.11380E+01  0.00000E+00  0.81787E+01  0.47163E+00
    8.5650   1.8500  21.2000   0.1702   2.1447  0.13691E+02  0.13691E+02  0.00000E+00  0.92553E+01  0.11120E+01  0.00000E+00  0.81433E+01  0.47188E+00
    8.5650   1.8600  21.2000   0.1714   2.1563  0.13654E+02  0.13654E+02  0.00000E+00  0.91971E+01  0.10893E+01  0.00000E+00  0.81078E+01  0.47212E+00
    8.5650   1.8700  21.2000   0.1726   2.1679  0.13616E+02  0.13616E+02  0.00000E+00  0.91398E+01  0.10658E+01  0.00000E+00  0.80740E+01  0.47236E+00
    8.5650   1.8800  21.2000   0.1737   2.1795  0.13579E+02  0.13579E+02  0.00000E+00  0.90814E+01  0.10428E+01  0.00000E+00  0.80386E+01  0.47260E+00
    8.5650   1.8900  21.2000   0.1749   2.1911  0.13542E+02  0.13542E+02  0.00000E+00  0.90237E+01  0.10204E+01  0.00000E+00  0.80034E+01  0.47283E+00
    8.5650   1.9000  21.2000   0.1761   2.2027  0.13505E+02  0.13505E+02  0.00000E+00  0.89675E+01  0.99848E+00  0.00000E+00  0.79690E+01  0.47307E+00
    8.5650   1.9100  21.2000   0.1773   2.2143  0.13468E+02  0.13468E+02  0.00000E+00  0.89118E+01  0.97708E+00  0.00000E+00  0.79347E+01  0.47331E+00
    8.5650   1.9200  21.2000   0.1785   2.2258  0.13431E+02  0.13431E+02  0.00000E+00  0.88565E+01  0.95618E+00  0.00000E+00  0.79003E+01  0.47354E+00
    8.5650   1.9300  21.2000   0.1797   2.2374  0.13394E+02  0.13394E+02  0.00000E+00  0.88022E+01  0.93575E+00  0.00000E+00  0.78664E+01  0.47377E+00
    8.5650   1.9400  21.2000   0.1809   2.2490  0.13357E+02  0.13357E+02  0.00000E+00  0.87486E+01  0.91580E+00  0.00000E+00  0.78328E+01  0.47401E+00
    8.5650   1.9500  21.2000   0.1821   2.2606  0.13320E+02  0.13320E+02  0.00000E+00  0.86956E+01  0.89631E+00  0.00000E+00  0.77993E+01  0.47424E+00
    8.5650   1.9600  21.2000   0.1833   2.2722  0.13284E+02  0.13284E+02  0.00000E+00  0.86432E+01  0.87726E+00  0.00000E+00  0.77659E+01  0.47447E+00
    8.5650   1.9700  21.2000   0.1845   2.2838  0.13247E+02  0.13247E+02  0.00000E+00  0.85914E+01  0.85865E+00  0.00000E+00  0.77328E+01  0.47470E+00
    8.5650   1.9800  21.2000   0.1858   2.2954  0.13210E+02  0.13210E+02  0.00000E+00  0.85402E+01  0.84047E+00  0.00000E+00  0.76998E+01  0.47492E+00
    8.5650   1.9900  21.2000   0.1870   2.3070  0.13174E+02  0.13174E+02  0.00000E+00  0.84896E+01  0.82270E+00  0.00000E+00  0.76669E+01  0.47515E+00
    8.5650   2.0000  21.2000   0.1882   2.3186  0.13138E+02  0.13138E+02  0.00000E+00  0.84395E+01  0.80533E+00  0.00000E+00  0.76342E+01  0.47538E+00
    8.5650   2.0100  21.2000   0.1894   2.3302  0.13101E+02  0.13101E+02  0.00000E+00  0.83900E+01  0.78836E+00  0.00000E+00  0.76017E+01  0.47560E+00
    8.5650   2.0200  21.2000   0.1907   2.3418  0.13065E+02  0.13065E+02  0.00000E+00  0.83411E+01  0.77178E+00  0.00000E+00  0.75693E+01  0.47582E+00
    8.5650   2.0300  21.2000   0.1919   2.3534  0.13029E+02  0.13029E+02  0.00000E+00  0.82926E+01  0.75557E+00  0.00000E+00  0.75370E+01  0.47605E+00
    8.5650   2.0400  21.2000   0.1931   2.3650  0.12992E+02  0.12992E+02  0.00000E+00  0.82444E+01  0.73973E+00  0.00000E+00  0.75047E+01  0.47627E+00
    8.5650   2.0500  21.2000   0.1944   2.3766  0.12956E+02  0.12956E+02  0.00000E+00  0.81971E+01  0.72425E+00  0.00000E+00  0.74729E+01  0.47649E+00
    8.5650   2.0600  21.2000   0.1956   2.3881  0.12920E+02  0.12920E+02  0.00000E+00  0.81503E+01  0.70912E+00  0.00000E+00  0.74411E+01  0.47670E+00
    8.5650   2.0700  21.2000   0.1969   2.3997  0.12884E+02  0.12884E+02  0.00000E+00  0.81038E+01  0.69432E+00  0.00000E+00  0.74094E+01  0.47692E+00
    8.5650   2.0800  21.2000   0.1981   2.4113  0.12848E+02  0.12848E+02  0.00000E+00  0.80578E+01  0.67986E+00  0.00000E+00  0.73779E+01  0.47714E+00
    8.5650   2.0900  21.2000   0.1994   2.4229  0.12812E+02  0.12812E+02  0.00000E+00  0.80128E+01  0.66573E+00  0.00000E+00  0.73470E+01  0.47735E+00
