run,mean,std_dev,amplitude,nevents,chi2,ndf,chi2_ndf
24244,8.79967717289075,1.684187144348546,37.3739524451904,1097,61.583433116863134,26,2.3685935814178127
24245,9.020701184482077,2.0448047420095308,32.25109776575692,1087,134.2257079267743,29,4.628472687130149
24246,8.7998662863516,1.7917668041054144,34.91831828824073,1078,43.98820076163405,27,1.629192620801261
24247,8.9097497407866,1.752978180067315,31.983066538562703,972,58.848032843511184,27,2.1795567719818956
24248,8.87170027252647,1.7670545669590119,35.17971588563027,1074,45.37159870260509,25,1.8148639481042037
24250,8.821593809214228,1.8206469296722474,68.8805870728689,2148,61.59649458733839,27,2.2813516513829035
24251,8.841932779263187,1.8354260858909526,75.61178045175457,2353,443.59967793468803,28,15.842845640524573
24252,8.89742410053839,1.7441913473651576,76.74880492237342,2313,118.97972535628267,27,4.406656494677136
24253,9.005232545133355,1.751950743028681,81.87189169056532,2422,83.68346694682677,26,3.2185948825702604
24254,8.842111760795792,1.9091171128254687,75.28538748951624,2409,130.80350472180618,28,4.671553740064506
24255,8.85731216728444,1.8267466152821092,73.71930022170689,2271,69.93663584024874,27,2.5902457718610643
24257,9.137788967412769,1.9550212005957988,50.031350547636414,1662,66.72128473733206,29,2.3007339564597262
24258,8.994575092612303,1.7702270435522145,54.780297291893525,1653,45.51627471742349,26,1.7506259506701343
24259,8.860877799504483,1.7675402484680536,53.7044293202682,1635,73.39339318650038,26,2.822822814865399
24260,8.960113284703588,1.7357058166012616,49.090992939288384,1509,65.97022154696067,26,2.537316213344641
24261,8.891748719253526,1.5307023045471815,43.609053321316445,1198,36.3246064462288,23,1.5793307150534261
24262,8.742471162954677,1.7796153909576562,45.92344385660569,1409,59.5466297133193,27,2.205430730122937
24263,8.938062868991,1.7250133042477294,35.358427261394866,1051,37.84188139469682,27,1.401551162766549
24264,9.103099627832416,1.7667085122184731,18.166670290080745,563,57.34601402047298,27,2.1239264452027027
24266,8.933374117764481,1.9068166920117573,45.40149410802164,1473,91.5911375293251,28,3.2711120546187535
24267,9.009586612055907,1.8832860860318865,22.454105204293306,723,51.66631392836623,28,1.845225497441651
24268,8.9602196284737,1.9295318993690709,21.845517713055713,709,32.636674217251795,28,1.1655955077589926
24269,8.716121292933014,1.7420703051046906,20.65233181358609,621,53.27154122346701,27,1.973020045313593
24270,8.803533779724118,1.8564420120831417,55.189072990597,1757,59.93950422357571,28,2.1406965794134183
24271,9.066809920194258,1.8628793975146547,56.13558526990405,1758,65.93233100523113,27,2.441938185378931
24273,8.908552605811176,1.7767045190217827,64.73620806989415,1972,128.04363858112572,27,4.742356984486138
24274,9.05383806624729,1.7744342422857087,61.33685056591228,1866,55.93152279491276,27,2.071537881293065
24275,8.874662658125624,1.7533945423118282,62.88054430651227,1919,67.84235335718067,27,2.5126797539696546
24276,8.833023887414011,1.6420267845120304,32.740688626988835,964,26.195147017217703,25,1.047805880688708
24277,9.082782788501978,1.6711843574864758,39.394520914635144,1154,33.73945020292079,25,1.3495780081168318
24278,8.924693358804841,1.7972289870264098,40.79839647666001,1256,40.29764037565894,27,1.4925051990984795
24279,8.951445932616656,1.7843056972175355,38.7628965814157,1175,67.9251847909487,27,2.515747584849952
24280,8.894439757838676,1.7318484852078686,38.8067245065957,1150,48.62085859757592,25,1.9448343439030367
24281,8.83881929554913,1.8343922672794868,40.57500149007636,1259,88.13041796810134,28,3.1475149274321907
24282,8.76779283150148,1.7403874529961951,43.365772855914116,1303,53.296959153044,26,2.049883044347846
24283,8.940655127515914,1.8746796851273355,38.903094968931924,1238,62.989393289158876,27,2.3329404921910695
24310,8.85825002118462,1.8233490780375257,32.07933807593735,998,31.404879050816476,27,1.1631436685487584
24311,8.742332455489418,1.743110234987256,35.332559553581525,1064,36.04335670454214,27,1.3349391372052646
24312,8.844839971846758,1.763083379481702,37.788424593019315,1156,40.842064374562405,27,1.5126690509097187
24313,8.896754279193068,1.7305290544009457,49.54196058680179,1474,53.797977611323745,26,2.069152985050913
24314,8.822952723347818,1.7646434032927854,31.28545773713999,964,71.10137821132288,27,2.6333843781971438
24315,8.919536826933507,1.7827817466416014,28.61924358567117,850,37.50988045794321,26,1.4426877099208928
24316,8.84116800919556,1.904715333638131,29.85623975114325,939,118.21715134094222,29,4.076453494515249
24317,8.808728974666911,1.950041174034422,31.85942537381692,1011,67.26983847746156,28,2.4024942313379127
24318,8.936971396717714,1.9875956537637722,4.675603945939513,156,33.657429488911895,30,1.121914316297063
24322,9.13157399537287,1.6807940770500163,39.14949009986393,1150,44.985918172463904,25,1.7994367268985563
24323,8.50398974946269,1.8443971393230958,22.12568530929311,671,39.81442524416436,27,1.4746083423764578
24324,8.831705279984883,1.6976332835409778,39.2611391893841,1169,32.90519211547652,25,1.3162076846190607
24325,8.826901643275482,1.8340481783621647,37.01476651451695,1156,78.58407935599517,27,2.910521457629451
24326,9.008537882426316,1.7513094602928814,34.06785269878893,1047,32.775712768919625,26,1.2606043372661395
24327,8.85096543476572,1.7499553849363578,34.20077465079383,1053,40.19777889543081,28,1.4356349605511003
24328,9.013968933710526,1.864091242856051,34.94701171939158,1118,57.02279548791287,27,2.1119553884412174
24329,9.053488348071346,1.823836026720043,33.35763906160077,1066,41.12218967269234,28,1.4686496311675836
24330,8.997176849583026,1.866402074122115,27.833537020041017,888,40.54624618810314,28,1.4480802210036836
24331,8.956349281882469,1.8176393399715365,14.545975770526908,449,39.42986698778603,26,1.516533345684078
24332,8.503187748799883,1.6995934774324983,11.662284335313908,341,31.679824825734563,26,1.2184548009897909
24335,9.481989789921272,1.9311147354143763,3.034450709427141,98,25.0817915325823,25,1.003271661303292
24336,8.782016246885373,1.6242138064923142,28.604610033950234,800,54.26527615460076,26,2.087126005946183
24337,8.83110266087029,1.795201077677608,30.57704474340758,913,64.467086689573,26,2.4795033342143458
24338,8.857999838926371,1.7112024292452013,35.9307568219768,1037,41.71277912759983,25,1.6685111651039932
24339,8.88900515261844,1.7929663314864164,30.069756222308555,924,54.74006831450956,26,2.1053872428657523
24342,8.799069064414292,1.7891795357518605,40.57782384578846,1228,62.6417702193225,26,2.409298854589327
24343,8.968836502964631,1.8908163578802273,33.492446928768814,1056,36.13683865476398,28,1.290601380527285
24344,8.903030396051053,1.8305472491554426,36.61040746507656,1144,57.62279806758121,27,2.1341777062067115
24345,8.915877071459173,1.7285725393975229,41.982178863229294,1247,39.36455396622627,25,1.5745821586490507
24346,8.931867060124107,1.8315656487736938,39.60096387166703,1211,55.367915251847336,27,2.0506635278461975
24347,8.867506031835687,1.881264359471065,38.182496459981806,1224,43.48299439461536,29,1.4994135998143228
24348,8.978388381244136,1.8909254112673173,36.364834151937266,1138,52.48688005540886,28,1.8745314305503165
24349,8.98739073105847,2.1846857503515733,11.476483432267194,412,45.20988423483379,30,1.5069961411611261
24352,8.802739868245263,1.6754728906775471,30.144366497537764,886,36.67778127449526,26,1.4106838951728946
24353,8.997994515462802,1.9853038409984622,26.855066230984473,890,95.62702131467071,29,3.297483493609335
24354,8.80459718239978,1.8914883569926646,26.299602451289473,826,42.27990472112074,27,1.5659223970785459
24355,8.72339582160509,1.7853949183807762,28.169925573768587,835,54.922927525425806,27,2.0341825009416965
24356,9.037798839126827,1.7109682557214867,25.30463383104977,743,80.16158270471712,26,3.083137796335274
24357,8.915505893245784,1.9478818176039618,21.336367287905393,690,43.56271943587871,28,1.5558114084242398
24359,9.112188951184327,1.9788298869805439,20.17587630608664,651,37.48518528842267,29,1.2925925961525058
24360,8.587158000276823,1.7610348630659778,26.757133218240636,810,62.913976651957,27,2.330147283405815
24363,8.856223677656876,1.900789144338949,14.459629822382526,469,43.59568684500935,29,1.5032995463796326
24364,9.089390904057039,1.9922233046110969,15.452105385776584,526,24.0995408582171,29,0.8310186502833483
24365,8.749595405901033,1.7772853588967519,18.928794315193667,574,45.51492493483876,27,1.6857379605495837
24366,9.086315708935294,1.6954326134649822,18.808201762245705,544,40.56796155148624,26,1.5603062135187016
