run,mean,std_dev,amplitude,nevents
23990,19.11822,7.64060,9.84703,477
23991,17.73433,5.63475,6.27230,235
23992,24.25565,9.87627,12.93153,730
23993,24.23632,8.98761,16.34381,861
23994,24.38426,9.06944,17.74810,939
23995,24.12242,9.21953,11.75446,636
23996,22.39026,8.41784,14.14131,720
23998,19.60010,6.78114,10.89576,470
23999,23.27296,9.53632,8.31494,463
24001,23.91708,8.89314,13.01654,681
24002,25.65684,9.43193,13.02678,697
24003,25.47949,9.74309,12.65909,697
24004,19.53734,6.67739,11.54006,489
24005,23.40778,8.58666,10.79857,553
24006,22.85974,8.34540,10.49154,529
24007,23.16853,8.90038,10.24211,547
24008,20.93803,7.64256,2.85148,143
24009,23.43334,8.27262,14.96922,747
24010,22.43062,8.33281,13.22712,666
24011,24.72499,9.67199,11.61610,643
24012,23.09306,8.82870,11.54150,611
24013,24.38027,9.62124,11.76679,652
24014,23.49591,9.29300,11.78586,643
24015,20.61030,7.99813,11.56453,571
24016,17.07252,6.41644,7.53170,300
24019,24.08867,8.29990,16.07317,798
24020,24.45177,9.44571,13.78201,751
24021,24.26998,9.86461,14.25263,808
24022,23.91769,9.05010,15.48207,823
24023,21.94261,8.00167,2.95820,147
24024,20.71610,8.29806,13.09681,675
24026,18.32796,6.44685,11.52873,498
24032,21.24014,8.83043,9.60808,513
24039,23.82402,11.95715,1.18009,77
24040,23.89626,8.83919,9.01116,471
24041,22.74793,8.76499,11.88964,625
24042,24.92357,8.62247,11.16990,564
24043,18.09253,6.36888,11.13204,466
24047,22.35539,8.08214,11.29132,555
24048,22.91784,9.14978,10.22016,552
24049,22.10944,8.75590,11.00760,584
24050,22.33808,8.11269,12.38481,618
24051,23.34561,9.62766,9.27701,521
24054,24.36630,10.28817,11.47769,669
24055,23.67262,9.67098,11.90153,668
24056,25.42812,10.13867,12.37153,701
24057,23.62630,9.77381,10.63535,603
24058,19.53987,7.66223,9.72683,469
24059,16.87805,5.50087,8.26974,289
24060,23.71240,8.96475,13.50576,718
24061,24.07310,9.55921,15.57045,863
24062,23.31003,8.57569,16.62411,852
24063,23.96445,9.44230,13.84148,757
24064,20.30441,6.99746,15.00712,669
24065,19.12953,6.63174,10.82758,463
24066,20.06041,7.20095,8.94356,411
24067,23.97055,8.94287,11.15615,588
24068,22.03288,8.76104,12.19916,651
24069,23.92017,9.39272,14.35031,787
24070,18.16513,6.40690,11.58604,484
24071,21.27928,8.15989,13.44951,674
24072,21.71493,8.44724,11.72859,608
24073,20.29194,6.84897,13.20554,593
24074,21.36817,8.23017,11.98941,606
24075,21.08976,8.03043,10.54769,530
24076,20.28717,7.46097,11.86730,553
24079,21.69948,8.80336,10.58135,566
24080,21.70762,8.27055,12.32232,626
24081,22.90407,9.25932,13.12043,720
24082,22.22753,8.88642,12.25994,656
24084,20.39343,7.84905,9.87396,485
24085,20.33893,7.95863,10.42619,521
24086,20.78669,7.74909,10.46293,513
24087,25.09948,9.13527,15.07240,794
24089,13.68177,5.54997,24.95440,975
24091,13.88649,5.97732,18.91632,794
24092,14.31444,5.93593,28.22092,1186
24093,14.93976,6.95537,25.33758,1207
24094,14.21160,5.93904,26.25617,1105
24095,11.98229,4.35222,20.91297,631
24096,11.45910,4.85234,12.95074,391
24097,13.82495,4.07883,3.04583,105
24098,13.78002,5.89798,27.72529,1154
24099,14.11861,5.95368,30.66400,1274
24100,13.65871,5.78320,27.31999,1089
24101,13.72649,6.20782,28.60003,1234
24103,11.95002,4.86385,24.20792,832
24104,13.75625,6.06739,39.41288,1692
24110,13.87265,6.17857,25.95472,1109
24111,14.15032,5.83895,25.57981,1038
24112,14.13271,5.82869,28.70067,1202
