run,mean,std_dev,amplitude,nevents
25236,7.87363,2.96918,172.58534,6426
25237,7.92265,2.92723,180.73910,6640
25240,7.77682,3.05234,120.64486,4596
25241,7.71038,3.02953,117.10159,4463
25247,7.89761,3.06676,333.78080,13083
25248,7.86492,3.07211,334.42906,13062
25249,7.68294,3.05134,157.74351,6026
25251,8.00791,3.24283,144.98809,5998
25252,7.90408,3.18162,143.03066,5857
25255,7.80552,3.84822,752.25074,36697
25256,7.84363,3.92462,529.44386,26263
25257,7.78563,3.83215,446.19410,21791
25258,7.32877,3.43673,627.51070,26808
25259,7.39859,3.50570,574.60061,24979
25262,7.59702,3.56481,682.74878,30372
25263,7.59614,3.60487,703.33886,31597
25264,7.55471,3.57621,598.77329,26803
25265,7.21545,3.30724,381.90022,15653
25266,7.22826,3.30785,378.87672,15441
25269,7.16562,3.48766,249.66463,10604
25272,7.46234,3.76140,611.21009,28349
25273,7.37439,3.70722,659.58536,30473
25275,7.46401,3.80451,352.24014,16701
25276,7.37151,3.86386,350.58197,16778
25277,7.41970,3.83170,339.22671,16197
25279,7.18231,3.53619,255.34632,11004
25280,7.60909,3.59506,451.00338,20459
25281,7.64543,3.51337,466.73495,20883
25282,7.38508,3.18560,223.85159,8818
25283,7.34636,3.19658,241.70317,9578
25286,7.77014,3.63720,517.00741,23819
25287,7.85331,3.59564,462.68931,21070
25288,7.83142,3.57856,321.93167,14674
25289,7.47671,3.19362,277.11597,11076
25290,7.41134,3.25101,254.69254,10378
25293,7.46744,3.40934,275.57385,11724
25295,7.62466,3.58117,528.99784,23914
25296,7.57926,3.66255,469.56984,21720
25298,7.47599,3.92723,331.72747,16375
25299,7.59327,3.86570,93.50959,4581
25300,7.56865,3.97275,368.40826,18316
25301,7.50363,3.79484,267.17818,12816
25303,7.13654,3.07486,166.21343,6327
25305,7.12476,3.11452,269.46763,10351
25306,7.14637,3.01928,134.05547,5026
25309,7.66763,3.59002,445.48365,20210
25310,7.65886,3.49458,124.12897,5536
25311,7.67431,3.48987,306.75784,13615
25312,7.50472,3.11481,236.37503,9202
25313,7.41439,3.23696,240.61133,9646
25314,7.55406,3.52410,195.74581,8756
25315,7.76993,3.64228,451.58681,20842
25316,7.47162,3.18531,249.93077,9971
25317,7.34806,3.42967,269.88345,11602
25318,7.35237,3.38968,218.69023,9276
25319,7.29688,3.43058,213.48065,9200
25320,7.38750,3.38396,71.37354,3003
25321,7.50991,3.45407,105.92151,4556
25322,7.23710,3.09728,122.28319,4675
25323,7.23060,3.14494,118.94514,4610
25328,7.44716,3.41238,241.35565,10385
25329,7.44389,3.46393,266.84153,11618
25330,7.51234,3.60545,210.01968,9497
25331,7.48368,3.50012,276.53512,12183
25333,7.38904,3.19191,131.96967,5188
25334,7.18738,3.05424,130.50516,4992
25336,7.36915,3.51486,155.15356,6726
25337,7.20598,3.27676,134.38087,5459
25338,7.17213,3.20142,132.40307,5265
25340,7.18782,3.33755,140.15458,5793
25341,7.33699,3.51362,78.07832,3388
25342,7.05070,3.63897,106.01556,4693
25343,7.19337,3.35218,126.34748,5255
25344,7.33932,3.48565,217.37600,9441
25345,7.22587,3.39581,126.04047,5377
25356,7.47170,3.35641,497.43521,20763
25357,7.44578,3.32141,485.83198,20148
25358,7.47298,3.34405,450.88889,18871
25359,7.38333,3.10163,292.78806,11231
25360,7.40205,3.14636,295.14866,11439
25363,7.44124,3.55723,588.02048,26096
25364,7.47422,3.63271,685.17433,31074
25365,7.34762,3.20910,414.47220,16394
25366,7.35797,3.27222,194.20930,7843
25368,7.19518,3.13650,207.28914,8024
25370,7.29266,3.50287,18.83092,811
25371,7.38523,3.40425,517.47883,21879
25372,7.36280,3.55469,570.53941,25071
25374,7.23425,3.66905,442.91658,19911
25375,7.18682,3.66968,294.04272,13276
25376,7.11763,3.56833,285.21846,12570
25379,7.64394,3.86337,529.55463,25607
25380,7.42639,3.35787,512.54175,21369
25381,7.56753,3.34917,623.47828,26043
25382,7.37802,3.06676,310.34293,11822
25383,7.25681,3.19269,248.03836,9736
25384,7.32605,3.06547,133.65104,5064
25385,7.27122,3.12395,386.27112,14799
25386,7.38525,3.11269,381.14178,14530
25387,7.28019,3.09394,331.40342,12659
25388,7.31582,2.92703,166.67566,5990
25389,7.16970,2.93935,163.39627,5902
25394,7.02031,3.04268,123.07342,4613
25395,7.12482,3.07154,103.59812,3898
25423,7.97229,2.75441,153.85575,5305
25424,7.89744,2.80621,139.94483,4931
25425,8.00211,2.89988,138.82614,5001
25426,8.01924,2.87560,133.08604,4770
25427,7.89845,2.77869,139.44996,4840
25428,7.97837,2.80684,165.03138,5769
25429,7.90706,2.76443,72.94704,2498
25430,7.76677,2.69146,69.19759,2303
25432,7.86724,2.72160,71.28780,2415
25433,7.87477,2.72955,50.40144,1701
25434,8.20383,3.04296,252.86360,9736
25435,8.21220,2.95212,265.84637,9969
25436,8.16598,2.97685,286.34715,10836
25437,8.17612,2.94795,265.41281,10003
25438,7.88258,2.77670,137.95501,4843
25439,7.84450,2.77777,121.65617,4265
25440,7.82214,2.75201,90.69953,3167
25441,8.32578,3.04603,116.96918,4383
25442,8.22875,3.00542,290.69197,11078
25443,8.73867,3.36167,427.05444,18919
25444,8.70027,3.31615,373.73285,16367
25445,8.75474,3.39687,435.70895,19404
25446,8.30180,3.05686,218.23373,8496
25447,8.25317,3.05408,130.99389,5107
25448,8.55409,3.24391,289.51469,12435
25449,8.60331,3.25061,330.04917,14188
25450,8.54734,3.25109,268.36225,11496
25451,8.20352,3.03645,164.66783,6334
25452,8.04028,2.96534,167.30741,6312
25453,8.31907,3.09717,176.02426,6965
25455,7.98707,2.52589,9.33219,337
25457,8.53711,3.04908,16.19670,671
25459,8.26908,2.86178,10.62076,413
25462,8.32820,3.08884,10.28427,406
25463,8.68308,2.88891,4.04421,149
25464,1.34515,6.86237,3.05380,146
25467,7.54676,4.14024,13.34503,669
25469,6.47436,4.84109,3.45990,188
25484,8.60860,3.32819,333.74272,14692
25485,8.74899,3.39688,406.74571,18150
25486,8.59780,3.26801,428.18983,18595
25487,8.80366,3.46550,406.94355,18481
25488,8.75320,3.38217,435.64837,19343
25489,8.19869,3.02112,243.31413,9428
25490,8.24234,2.97884,184.75797,7070
25491,8.46956,3.22341,346.67083,14881
25492,8.51011,3.22982,330.83572,14141
25493,8.55720,3.26542,313.00494,13544
25494,8.51210,3.24783,263.44957,11336
25495,8.49499,3.24156,362.59609,15485
25496,8.15972,2.98724,159.82811,6156
25497,8.07473,2.94870,174.62263,6564
25498,8.24318,3.16333,170.94062,6913
25499,8.58571,3.20563,200.39164,8549
25500,8.78701,3.45082,177.10102,7987
25501,8.62214,3.28373,200.38495,8759
25502,8.59044,3.29383,198.76165,8713
25503,8.64372,3.26316,191.12887,8325
25504,8.21110,2.98974,95.83964,3677
25505,8.20908,3.14450,93.03605,3741
25506,8.76323,3.41042,192.06684,8624
25507,8.67103,3.37373,222.45600,9889
25508,8.65016,3.41695,190.59798,8569
25509,8.68733,3.31183,193.44875,8483
25510,8.49358,3.15123,70.79286,3027
25511,8.65562,3.34176,121.67413,5383
25512,8.12342,3.00243,98.24380,3825
25513,8.03522,2.91093,99.48158,3798
25514,8.22567,3.01949,81.41562,3196
25515,8.52326,3.66729,21.26629,1009
25516,8.55956,3.25932,152.35958,6600
25517,8.45029,3.23482,169.29685,7315
25518,8.49360,3.29909,186.21872,8132
25519,8.45520,3.23290,172.39567,7436
25520,8.44178,3.23434,193.36838,8355
