run,mean,std_dev,amplitude,nevents
24733,8.92188,2.12350,17.17681,449
24734,9.09472,2.46087,42.02959,1249
24736,8.57988,2.40437,52.19415,1561
24737,8.98067,2.31860,26.83976,759
24738,9.16247,2.30311,64.08872,1792
24739,9.02286,2.33114,54.88684,1556
24740,9.03301,2.37967,57.54913,1668
24741,9.01320,2.37384,54.91790,1589
24742,9.16795,2.39625,65.56522,1908
24743,9.02613,2.27453,57.43105,1586
24744,8.89322,2.38355,8.64732,247
24745,9.17665,2.44420,35.01175,1035
24746,8.96438,2.35841,53.68363,1540
24747,9.05478,2.30927,28.27618,795
24748,9.11636,2.47723,6.91977,211
24753,9.20669,1.97536,0.88777,23
24755,9.01730,2.52810,18.46092,574
24756,8.80752,2.38565,22.08734,648
