run,mean,std_dev,amplitude,nevents
24787,7.51914,2.57240,6.92299,248
24788,8.48821,3.60868,4.01172,182
24789,7.23830,3.00937,4.82369,199
24790,7.98272,3.44202,3.01311,134
24791,8.28494,2.76522,0.98523,37
24794,7.20346,2.69602,0.91551,34
24795,7.45369,2.99995,1.43846,54
24797,8.02321,3.01423,1.76650,71
24798,7.21123,2.92096,1.44187,52
24803,8.04856,2.97951,5.85609,224
24804,8.13798,2.82793,5.69245,211
24805,8.40693,2.83751,7.45066,282
24806,8.03125,2.68178,6.27283,229
24807,8.26986,3.50887,5.61493,255
24808,7.96602,3.35265,4.93366,218
24809,8.80479,3.03969,5.53325,217
24810,8.13724,3.60939,4.61171,213
24811,7.77923,2.48751,5.19211,175
24812,7.53690,3.14675,3.50896,141
24813,9.62700,4.45568,0.53479,28
24814,8.02045,3.02656,1.77401,72
24815,7.12622,3.46441,1.73673,75
24816,7.90764,3.25309,1.61113,67
24817,8.74174,3.93179,1.29371,62
24818,8.07026,3.04840,5.88846,250
24819,8.95676,3.43176,6.05431,265
24820,8.38514,3.21970,6.38944,267
24821,7.08746,1.86842,2.23402,63
24822,7.40035,2.09331,2.39549,72
24824,9.45824,3.26095,1.59467,65
24825,8.76489,3.20646,1.48810,61
24826,7.87750,3.80400,1.16216,57
24827,7.66264,2.50434,1.96644,73
24828,8.36917,3.67067,1.40863,66
24829,9.02034,2.94097,17.63500,691
24830,9.59005,3.16788,12.68852,518
24831,9.03128,2.92407,17.57433,680
24832,9.01932,3.11871,13.22395,534
24861,9.76487,3.36178,31.59101,1384
24862,10.01906,3.54164,27.56986,1251
24863,9.89691,3.48525,26.69287,1208
24864,9.84412,3.43948,40.31342,1780
24865,8.83273,3.40275,7.67524,339
24866,8.61447,3.39176,6.15812,275
24867,8.77176,3.55729,7.70597,357
24868,8.52520,3.47076,3.57235,168
24870,8.62423,3.56514,6.87954,320
24871,8.10234,3.54618,6.17182,285
24872,9.11217,4.25110,4.45653,231
24873,8.39408,3.44763,6.27815,288
24874,8.48850,3.48396,1.77433,79
24877,10.14422,3.91222,21.62540,1061
24878,10.41536,4.02060,132.38866,6630
24879,9.94546,3.61174,24.77111,1146
24880,9.85021,3.71192,154.51214,7328
24881,9.92548,3.79829,154.07446,7408
24882,9.49118,3.56396,77.03073,3510
24883,8.86691,3.23895,25.80485,1094
24886,9.88356,3.78522,64.52873,3086
24887,9.35479,3.51994,56.40401,2570
24888,9.54187,3.74835,66.30841,3171
24889,9.12607,3.36291,47.01576,2077
24890,8.90543,3.29525,20.10865,853
24893,9.08288,3.37976,21.66298,945
24894,8.63187,3.28101,25.66504,1122
24897,9.33252,3.65498,52.69903,2490
24898,9.27409,3.43628,141.86144,6361
24899,8.74935,3.27748,28.01660,1205
24902,9.52256,3.37389,29.83588,1314
24903,9.62887,3.62732,82.35090,3836
24907,9.35454,3.77155,157.88174,7666
24908,9.68219,3.95231,176.76940,8830
24909,8.63635,3.28503,61.69020,2674
24910,8.72282,3.43621,56.69910,2546
24913,9.72823,4.01861,180.53585,9132
24914,9.90724,4.05309,71.32219,3615
24915,9.66297,3.82619,116.78841,5731
24916,9.67800,3.98826,110.48204,5546
24917,8.91905,3.73207,11.08159,533
24920,8.94803,3.50554,99.22124,4589
24921,8.39316,3.29315,31.20277,1343
24924,9.11059,3.72215,95.14587,4570
24927,9.71123,3.90872,66.55131,3297
24928,9.62926,3.99308,193.58186,9746
24929,9.77694,3.94052,122.84206,6101
24930,8.58735,3.35491,58.29366,2604
24933,9.67314,4.04817,144.62912,7358
24934,9.41164,3.96999,130.63080,6598
24935,9.71602,3.98614,125.60039,6301
24938,9.57710,3.92039,178.32331,8853
24939,9.42968,3.87531,77.23634,3813
24943,9.45024,3.79472,206.71691,10047
24944,9.46815,3.88644,186.46431,9245
24945,9.54113,4.01271,127.20276,6411
24946,8.62843,3.31527,61.93231,2691
24947,8.67070,3.48314,55.48318,2505
24948,9.64630,3.93786,205.13202,10180
24949,9.61856,3.97748,182.53261,9176
24950,8.90384,3.52683,97.79950,4499
24951,8.21695,3.28299,37.62403,1659
24952,9.13721,3.71704,114.32499,5440
24953,9.50066,3.86654,204.24009,10039
24954,9.50598,3.95323,185.94284,9291
24955,8.54570,3.34249,59.72573,2637
24956,9.55992,3.94554,82.90156,4150
24957,9.44512,3.97219,71.19041,3578
24958,9.47330,3.89085,137.18033,6793
24959,9.50936,3.88874,146.58796,7256
24960,8.67653,3.90879,13.42493,671
24961,8.87066,3.78792,77.79728,3784
24962,8.77516,3.54610,76.38177,3530
24964,8.91789,3.57102,80.80396,3758
24965,8.09584,3.34982,28.80356,1258
24966,8.10740,3.43907,24.04050,1078
24969,9.01624,3.82815,91.11542,4470
24970,8.96086,3.80001,102.69818,5048
24971,8.91649,3.77465,96.90931,4728
24972,9.16432,3.87195,104.20521,5121
24974,8.27639,3.09974,36.19832,1487
24975,8.61488,3.30701,30.83105,1345
24981,8.78184,3.78340,62.70100,3069
24982,8.70537,3.63675,62.48834,2958
24985,8.97955,3.74748,102.09881,4957
24986,9.16097,3.96895,93.06365,4668
24987,9.01332,3.93746,89.96989,4516
24988,8.05500,3.21800,27.46302,1172
24991,8.91654,3.56993,82.55776,3852
24992,8.89687,3.63895,80.24067,3783
24994,9.17939,3.82694,82.49156,4011
24995,9.03770,3.71539,80.37167,3858
24998,8.74798,3.66376,85.95874,4083
24999,8.76259,3.53485,87.85860,4064
25000,8.39377,3.35133,26.63841,1164
25001,8.15404,3.20011,24.93138,1047
25002,8.13093,3.10512,33.99387,1418
25003,8.13130,3.46499,28.52680,1297
25004,8.79801,3.59678,68.94170,3220
25005,8.69436,3.48770,60.36035,2770
25006,8.90831,3.71803,78.74954,3793
25007,9.02372,3.63787,82.18187,3839
25008,8.72085,3.45046,10.85945,489
25010,10.55513,3.74493,1798.87664,85070
25011,10.57940,3.78965,1834.01980,87426
25012,9.71036,3.28608,581.62323,25003
25016,10.45271,3.67819,935.59631,43690
25017,10.56533,3.74164,1953.54516,92208
25018,10.58189,3.74120,807.52947,38111
25019,9.99536,3.49322,848.59035,38179
25020,9.47933,3.20267,273.07490,11451
25026,9.88921,3.38003,793.36312,34867
25027,9.91456,3.42575,745.27726,33084
25030,10.48183,3.71895,1924.68355,90678
25031,10.46847,3.75021,1087.18646,51498
25034,10.45791,3.70876,940.09689,44197
25035,9.61032,3.27769,516.10160,22257
25038,10.51294,3.68588,1243.37951,58072
25041,10.47239,3.64935,1293.19727,59941
25044,10.27305,3.70316,713.56461,33521
25045,10.23324,3.67185,766.05274,35830
25046,9.29689,3.12674,247.46598,10299
25049,10.24380,3.67076,742.86042,34734
25050,10.31176,3.75911,806.95646,38477
25051,10.30579,3.69821,482.88569,22719
25052,9.71087,3.47375,369.64346,16661
25053,9.21131,3.10388,115.90255,4744
25056,9.93893,3.54962,609.14545,27856
25059,10.19655,3.66496,806.96065,37690
25060,10.15220,3.66060,808.06284,37731
25061,10.23116,3.68104,828.11744,38842
25062,10.24992,3.64062,521.38534,24247
25063,10.42955,3.70795,264.69446,12450
25064,10.29647,3.71751,357.68242,16905
25065,10.16189,3.67895,773.15291,36262
25066,10.22384,3.69360,695.42807,32712
25067,10.15107,3.63128,701.08425,32571
25068,9.43656,3.19674,254.30515,10730
25069,10.29977,3.75101,752.69537,35764
25070,10.28972,3.70039,712.56735,33515
25071,10.26724,3.69409,832.49858,39105
25072,9.79798,3.48261,351.74141,15853
25073,9.16480,3.15043,120.58008,5017
25074,9.92498,3.54194,355.99710,16295
25076,9.33647,3.33747,170.68615,7493
25077,9.37166,3.36320,162.00599,7153
25078,9.40464,3.51601,172.17339,7882
25079,9.04406,3.21091,75.95246,3219
25080,8.82144,3.02236,79.54406,3248
25083,9.39313,3.27385,142.14125,6187
25084,9.52842,3.45496,283.18227,12739
25085,9.54430,3.41230,170.83622,7629
25086,9.66029,3.54282,232.53984,10628
25087,9.19166,3.40075,55.88488,2451
25088,8.76553,3.01439,65.12562,2629
25091,9.43606,3.49468,26.01220,1186
25092,9.49566,3.53512,148.58316,6804
25093,9.58933,3.49566,160.15263,7236
25096,9.88557,3.70547,307.13998,14494
25097,9.85600,3.64816,301.92268,14135
25098,9.84429,3.55559,331.16968,15162
25099,9.22809,3.29719,97.57265,4210
25102,10.04849,3.67922,373.03209,17503
25103,10.08495,3.71432,273.99229,12948
25104,10.00143,3.66922,255.27654,11972
25105,10.04923,3.72228,276.17925,13076
25108,9.57918,3.49796,245.10773,11174
25109,9.77133,3.66699,249.91960,11731
25110,9.76488,3.69236,255.01558,12027
25111,8.96385,3.15341,109.39192,4615
25112,8.97454,3.17208,105.64957,4477
25114,10.01952,3.68705,366.78441,17286
25115,9.99682,3.67656,373.91393,17602
25116,9.98147,3.66882,359.09396,16857
25117,9.01645,3.20137,99.33471,4231
25119,9.13060,3.19547,113.69157,4808
25120,9.49959,3.42992,158.45730,7070
25121,9.46826,3.49411,168.23264,7623
25122,9.43673,3.22245,664.43340,28183
25123,9.50633,3.19346,520.90826,21919
25124,9.11546,3.05666,309.64856,12551
25126,9.43967,3.31987,20.83039,901
25127,9.25946,3.12615,352.19371,14545
25128,9.25158,3.03976,344.03640,13889
25129,9.23342,3.09178,383.64122,15722
25130,9.35761,3.16931,7.58660,307
25131,9.06604,2.90566,144.39454,5580
25134,9.25202,3.07292,166.99500,6744
25135,9.14431,3.05135,171.70810,6949
25138,9.69004,3.37717,820.66685,36227
25139,9.95503,3.50794,1021.10408,46238
25140,9.97906,3.52455,1080.17067,49056
25141,9.30161,3.15636,412.09496,17207
25146,9.35548,3.17775,362.84770,15125
25147,9.45523,3.23580,92.24456,3898
25148,9.33412,3.16897,300.75912,12569
25149,9.40188,3.22714,284.07563,12039
25150,9.37788,3.22775,418.00550,17779
25151,9.00898,3.01248,136.49927,5472
25154,9.14905,3.01005,169.62661,6811
25157,9.44401,3.24789,197.57590,8447
25158,9.44475,3.28836,336.77084,14434
25162,9.45017,3.27699,600.98707,25763
25163,9.52149,3.25052,357.57440,15221
25164,9.41026,3.09845,367.02794,15108
25165,9.59944,3.34085,398.56825,17358
25166,9.57136,3.31467,341.69588,14783
25167,9.40701,3.20303,349.24873,14714
25168,9.38431,3.26165,399.51964,17067
25169,9.30007,3.13022,338.33640,14063
25170,8.89858,2.96311,136.22670,5385
25171,9.14250,3.08815,156.16714,6418
25181,9.55250,3.43756,402.30952,17943
25182,9.53961,3.44593,331.71897,14919
25183,9.50237,3.41456,315.48614,14064
25184,8.92354,3.09573,140.88405,5786
25185,8.92156,3.13963,126.66669,5281
25187,9.01889,3.12107,131.54178,5388
25189,9.20030,3.32856,178.79918,7785
25190,9.07743,3.20183,179.50462,7577
25192,9.94624,3.69928,565.51525,26704
25193,9.88655,3.62741,485.74919,22629
25194,9.92867,3.63143,562.45003,26203
25195,9.73436,3.52130,387.90637,17683
25196,9.79911,3.53953,316.66790,14460
25197,9.82721,3.58270,346.78270,15982
25198,9.86193,3.55915,378.24965,17311
25200,9.82620,3.65487,533.20475,24993
25201,9.81797,3.62877,620.76106,28929
25202,9.06547,3.20826,184.00716,7776
25203,9.41962,3.35542,483.67452,21243
25204,8.92301,3.11460,122.82042,5083
25205,9.35535,3.51117,241.42003,11054
25206,9.47943,3.61506,236.21052,11020
25207,9.42483,3.68749,253.48703,12028
25208,9.21066,3.50706,213.18239,9799
25210,8.58835,3.01294,75.91404,3067
25211,8.55918,3.05560,77.96308,3208
25214,9.42387,3.60809,197.91967,9245
25217,9.32145,3.54811,244.04655,11278
25218,9.32496,3.59133,264.77773,12382
25219,9.31635,3.52476,273.04664,12612
25220,8.57191,3.14335,80.50493,3366
25221,8.65197,3.11990,74.18726,3088
25222,9.46451,3.61225,221.52905,10322
25227,8.82000,3.30816,49.54268,2123
25228,8.68739,3.32128,40.93317,1776
25229,8.03816,2.96974,17.85679,700
25230,8.42504,3.13952,15.07560,613
25233,8.18709,3.06824,19.13655,773
25234,8.09039,2.79461,20.90717,797
25235,8.13149,2.89693,22.93165,885
25236,8.18963,3.04934,9.60684,378
25237,8.30256,2.52732,11.20404,386
25240,8.38117,3.44035,7.01642,303
25241,8.89863,2.82915,7.91601,295
25247,8.23331,2.92549,24.95228,976
25248,8.22072,3.04220,25.23733,1013
25249,8.65898,2.95534,10.29059,404
25251,8.55818,3.13751,13.47243,548
25252,9.08870,3.35411,10.91259,470
25255,9.03748,3.57237,168.43794,7841
25256,9.05098,3.63249,119.73541,5644
25257,9.15349,3.65173,96.75127,4576
25258,8.36243,3.16471,87.37217,3677
25259,8.57190,3.24673,82.00033,3479
25262,8.47198,3.24517,98.99092,4269
25263,8.50065,3.15181,107.55109,4545
25264,8.51373,3.17464,95.12415,3993
25265,8.19788,3.03704,39.60613,1587
25266,8.12626,2.97761,39.27083,1564
25269,8.18234,3.11352,28.27008,1156
25272,8.57147,3.35775,105.22589,4675
25273,8.68695,3.24628,117.10650,5054
25275,8.55385,3.26662,65.76012,2866
25276,8.68272,3.30454,64.86929,2832
25277,8.59893,3.28313,63.92365,2767
25279,8.06012,2.93485,29.64449,1171
25280,8.74822,3.80346,137.98033,6743
25281,8.83337,3.67868,136.80429,6547
25282,8.10598,3.20364,43.83071,1858
25283,8.06955,3.26835,41.94165,1804
25286,8.88164,3.73965,151.92554,7345
25287,9.04542,3.86639,128.22194,6344
25288,8.79295,3.61217,100.85903,4742
25289,8.34720,3.26171,52.63976,2263
25290,8.47166,3.56941,44.44838,2030
25293,8.54666,3.35591,69.08734,3055
25295,8.87372,3.79239,164.07524,7985
25296,8.71174,3.58047,156.21183,7324
25298,8.78738,3.64849,130.30326,6237
25299,8.96962,3.81035,34.67465,1705
25300,9.09388,3.92493,141.99895,7060
25301,8.84283,3.60356,102.03019,4765
25303,7.88686,3.09294,24.90658,1016
25305,8.11556,3.21690,40.45972,1698
25306,7.97022,3.04668,18.86604,775
25309,8.82788,3.65034,138.24329,6524
25310,8.83036,3.81302,35.83408,1760
25311,8.78614,3.61777,92.70781,4364
25312,8.20408,3.27575,43.59598,1895
25313,8.08385,3.14015,46.26151,1940
25314,8.75132,3.60909,59.09911,2791
25315,9.01035,3.76104,134.74979,6492
25316,8.27452,3.45914,43.10861,1938
25317,8.65588,3.54239,65.35526,2979
25318,8.48264,3.51413,70.96351,3254
25319,8.40902,3.72456,66.19248,3182
25320,8.25290,3.26172,22.29379,971
25321,8.31728,3.71578,32.49598,1566
25322,7.85103,2.89863,26.96185,1050
25323,7.98641,3.18033,24.64836,1053
25328,8.61135,3.70154,76.48649,3652
25329,8.80314,3.86166,82.30622,4063
25330,8.54842,3.64911,69.34395,3307
25331,8.52122,3.60821,92.17771,4347
25333,8.23143,3.47686,25.23074,1138
25334,8.07779,3.31079,24.82107,1086
25336,8.23409,3.64784,45.01816,2106
25337,7.81961,3.43783,32.23471,1448
25338,8.40210,3.43452,31.16643,1389
25340,8.21962,3.37601,45.80571,2057
25341,8.15952,3.27069,26.58439,1169
25342,8.22356,3.38170,35.58541,1582
25343,8.61480,3.67340,35.80515,1671
25344,8.33739,3.42139,72.99947,3284
25345,8.33783,3.55238,39.85711,1845
25356,8.23485,3.23699,85.30314,3671
25357,8.35371,3.28926,84.01121,3603
25358,8.37049,3.35265,77.07732,3370
25359,8.12480,3.27566,32.57952,1393
25360,8.08738,3.01955,34.12092,1368
25363,8.40998,3.40381,136.77062,6106
25364,8.49827,3.48417,164.66299,7492
25365,7.89162,3.00743,60.83777,2457
25366,8.34259,3.34263,28.74473,1235
25368,7.93377,3.00656,24.96407,1002
25370,8.77417,3.69962,2.98568,137
25371,8.06968,3.26997,94.42171,4077
25372,8.58297,3.64486,108.19589,5032
25374,8.23991,3.35438,95.55191,4228
25375,8.37367,3.42018,60.20579,2717
25376,8.22480,3.31042,60.88035,2658
25379,9.03680,3.74420,153.67246,7372
25380,8.32338,3.47797,87.97724,3968
25381,8.43119,3.32931,107.39130,4694
25382,7.90091,3.09952,33.87163,1385
25383,7.84671,3.07243,28.93917,1182
25384,7.81238,2.98735,12.48682,505
25385,7.61161,2.83514,39.51671,1510
25386,7.74303,2.93307,36.44554,1413
25387,7.67960,3.03022,30.93475,1220
25388,7.94968,2.67106,14.55181,506
25389,7.72917,3.02467,11.56026,452
25394,8.13124,2.83020,10.21089,384
25395,7.89868,3.22067,7.41473,300
25423,8.85454,3.10858,80.44791,3269
25424,8.80391,3.09993,69.43904,2824
25425,8.94222,3.10048,75.06282,3064
25426,8.81577,2.89888,75.24978,2929
25427,8.72739,2.89200,77.01951,2979
25428,8.83713,2.91354,96.77725,3791
25429,8.60148,2.91097,23.26747,895
25430,8.93566,3.04776,21.70230,864
25432,8.76023,2.94414,23.07701,892
25433,8.34538,2.54497,18.27203,652
25434,9.06243,3.13236,200.74869,8317
25435,9.12609,3.15775,199.37531,8268
25436,9.13529,3.11803,221.39855,9124
25437,9.20933,3.15888,215.57799,8915
25438,8.69812,3.02940,62.52876,2543
25439,8.67383,2.71848,57.37190,2121
25440,8.82002,2.99070,42.69807,1705
25441,8.87112,3.12227,59.46290,2446
25442,9.12867,3.20180,221.13984,9341
25443,9.95378,3.65829,570.55354,26674
25444,9.90979,3.58561,487.77856,22502
25445,9.97957,3.66050,582.51570,27237
25446,9.09702,3.20289,177.35880,7522
25447,9.21655,3.26477,104.52018,4486
25448,9.60158,3.47915,369.77117,16730
25449,9.75501,3.54046,433.96640,19808
25450,9.81027,3.51113,343.50428,15481
25451,9.13119,3.19341,131.41143,5532
25452,9.13331,3.12041,135.21389,5577
25453,9.32982,3.27768,181.33222,7769
25459,9.95235,3.56491,20.94406,954
25462,9.02945,3.29312,16.84668,720
25463,8.30708,2.45287,8.70250,297
25464,7.73268,2.45325,1.19902,38
25466,8.33154,3.34017,2.71379,117
25468,8.53966,3.75262,6.87064,335
25469,8.10743,3.50071,2.59524,115
25474,8.14370,3.15392,4.70282,193
25484,9.93126,3.64817,441.58694,20618
25485,9.91116,3.65000,561.71564,26257
25486,9.98491,3.67259,562.90673,26354
25487,9.94188,3.61809,554.08839,25706
25488,9.89520,3.61465,591.77325,27547
25489,9.26703,3.29241,200.98648,8671
25490,9.24004,3.23981,150.52328,6410
25491,9.66263,3.48049,449.60551,20279
25492,9.68628,3.44245,432.92609,19336
25493,9.67268,3.51800,411.06356,18662
25494,9.58155,3.44402,343.76918,15409
25495,9.64044,3.50874,474.57130,21487
25496,8.83105,2.97718,137.44913,5489
25497,9.12379,3.28266,132.52721,5678
25498,9.16368,3.21249,192.79870,8198
25499,9.73173,3.71771,503.88055,23952
25500,9.59603,3.65872,472.07757,22212
25501,9.52355,3.53106,536.73311,24651
25502,9.56555,3.55469,524.56718,24191
25503,9.66470,3.70751,500.36608,23741
25504,8.93485,3.29636,159.16056,6859
25505,8.93630,3.18773,161.96125,6823
25506,9.69041,3.65860,569.20137,26760
25507,9.76883,3.68208,636.36315,30050
25508,9.68280,3.66105,573.97740,26989
25509,9.72804,3.69986,557.27581,26390
25510,9.62077,3.56491,201.73984,9278
25511,9.62844,3.59199,363.36139,16866
25512,8.86160,3.19086,181.89460,7717
25513,8.84358,3.07274,182.02656,7475
25514,8.98288,3.24507,172.13213,7329
25515,9.65663,3.79337,52.14183,2508
25516,9.34587,3.45012,397.59569,17908
25517,9.40844,3.48197,431.60129,19520
25518,9.47389,3.56717,474.31774,21915
25519,9.44140,3.58558,441.57559,20452
25520,9.43066,3.57131,484.36250,22368
25532,9.82445,3.71043,540.60397,25645
25533,9.71190,3.62573,323.36910,15065
25534,9.73292,3.60498,424.57934,19691
25536,9.67868,3.63477,141.45367,6606
25538,9.76178,3.72703,502.40565,23917
25539,8.64425,3.67968,238.85188,11384
25540,8.86391,3.69253,253.59968,12069
25541,8.62333,3.56136,242.65805,11311
25542,8.86973,3.74865,272.47883,13123
25543,8.57134,3.54428,272.09590,12594
25544,8.65215,3.67084,254.79666,12107
25545,8.69563,3.60181,209.04237,9806
25546,8.53941,3.63972,262.70073,12430
25547,8.64463,3.61956,284.55593,13398
25548,8.70056,3.60002,149.74565,7025
