run,mean,std_dev,amplitude,nevents
25496,17.48526,6.63994,142.86918,6017
25497,17.52193,6.69056,147.31057,6243
25498,18.26420,6.78324,206.91998,8898
25499,17.80883,8.56170,479.61036,25524
25500,17.84977,8.76461,438.26882,23728
25501,17.70233,8.60893,492.06310,26326
25502,17.82605,8.61695,486.53185,25996
25503,17.86198,8.68279,472.98533,25425
25504,14.97562,7.57395,152.94921,7330
25505,14.83936,7.44012,155.07559,7317
25506,18.26595,8.55861,538.59629,28547
25507,18.30563,8.70226,599.16426,32171
25508,18.30879,8.76249,539.99686,29120
25509,18.09125,8.73642,522.17866,28130
25510,18.03231,8.59571,187.68860,9975
25511,18.28958,8.74690,336.11874,18091
25512,15.53913,7.66571,170.88291,8254
25513,15.31114,7.50833,169.63794,8074
25514,16.06600,7.55685,166.93048,7940
25515,17.35603,8.22707,51.30565,2654
25516,17.18577,8.39599,366.24285,19247
25517,17.29247,8.45644,397.02814,20932
25518,17.21259,8.34880,447.40343,23355
25519,17.46172,8.52034,413.03839,21916
25520,17.21401,8.54354,449.84217,23894
25532,18.10262,8.45621,528.30491,27782
25533,17.95948,8.58474,305.82317,16284
25534,17.94211,8.64611,394.80982,21140
25536,18.15710,8.44988,135.34475,7115
25538,18.03303,8.51959,488.08061,25779
25539,9.97794,4.46493,393.76151,12378
25540,9.96997,4.41130,419.29125,13115
25541,9.97884,4.32513,396.38896,12268
25542,9.77919,4.22141,470.84129,14222
25543,9.86855,4.48200,431.53181,13690
25544,10.02685,4.48137,418.55957,13166
25545,9.91111,4.47534,339.21559,10650
25546,9.57863,4.22745,448.90092,13423
25547,9.93360,4.36583,469.60207,14561
25548,9.82431,4.34949,244.94905,7552
