run,mean,std_dev,amplitude,nevents,chi2,ndf,chi2_ndf
24898,7.823729341730178,3.5316928275189037,244.20253721592962,13466,545.0502086882025,57,9.56228436295092
24899,7.5346404960715105,3.283544715879113,70.41506643761566,3714,147.14498485271827,52,2.829711247167659
24902,7.87790217051155,3.625718787382317,45.11713023956263,2541,108.17796389916447,57,1.8978590157748152
24903,8.024242088357088,3.6738097524571,122.69868508060468,6949,454.40483193719746,60,7.573413865619957
24907,7.4944045304655935,3.940380066072278,147.7533432403759,8671,176.89680518833134,63,2.8078857966401802
24908,7.490230804756991,3.9170820286325343,172.364152931825,10137,1241.1054864744663,63,19.70008708689629
24909,6.968650179141185,3.34369021774454,88.55816073976419,4662,112.94093866988524,53,2.1309611069789667
24910,7.228125980092006,3.2597228051189813,84.44639870754372,4446,425.80460390080157,52,8.188550075015415
24913,7.4730671646579285,3.9743097074307796,180.1308162085067,10634,230.50347453809547,63,3.6587853101284997
24914,7.164501582654566,3.9806655859695375,74.57412092254755,4355,127.38717444320466,63,2.0220186419556296
24915,7.5571441038766265,3.8302092997683213,118.11876636972278,6806,158.08490933744034,62,2.5497566022167795
24916,7.55028169446358,3.8461948452172305,112.52825979931444,6507,157.70902306432663,62,2.543693920392365
24917,7.019568908505051,3.6689402720769126,14.281954225560188,805,77.44490937885361,59,1.312625582692434
24920,7.259888386366489,3.528665010063653,129.48342567389196,7078,161.91356183014938,56,2.8913136041098104
24921,6.906628985828098,3.234513151671218,62.71653817887911,3251,71.13413283128335,51,1.394786918260458
24924,7.124077192271937,3.7624951328819085,110.21171261910109,6207,151.06423768818954,60,2.517737294803159
24927,7.235521940902833,3.9520944341851454,63.68365111673115,3702,91.90406690675856,63,1.4587947128056915
24928,7.333618999416438,3.9650778608116544,181.888049283538,10699,333.05609033874794,63,5.286604608551555
24929,7.551607973864418,3.9592930073101176,114.07884295741775,6750,159.86520561037554,64,2.497893837662118
24930,7.066408635864002,3.426651662529031,84.0487566459534,4468,132.28549549004737,55,2.4051908270917703
24933,7.103466158051233,4.189446273044052,120.93161425117094,7248,2340.2629692835703,66,35.458529837629854
24934,7.0893612972748015,4.2287358798086565,106.27432208692379,6478,286.74658379912705,66,4.344645209077683
24935,7.406294905428959,4.222498240946447,105.41499788760952,6431,260.7323039255772,65,4.011266214239649
24938,7.235075834271561,3.754979793505086,176.85629461542223,9997,204.60893146023398,60,3.410148857670566
24939,7.337579350382233,3.888603856099128,74.00634658966659,4320,272.9724564628343,63,4.332896134330704
24943,7.516759268851489,3.886470238157898,189.84169143456478,10950,222.27043605721934,62,3.585007033180957
