run,pmt,nevents,calibration_constant,calibration_error,chi2,chi2_ndf
23972,4,1435,7.3773783638133965,0.5507879203503067,105.7278419166642,1.373088856060574
23973,1,256,3.0451942348525347,0.28794907482925414,41.865053028663866,0.543701987385245
23973,2,2036,6.989433205274772,0.28690531286141974,145.68781282783235,1.892049517244576
23973,3,1966,5.03744404658463,0.17147281286550586,19038.464157944953,247.25278127201238
23973,4,509,7.019222291828212,0.6240335192656101,68.89516545415694,0.8947424084955446
23974,1,852,8.534824502184888,0.6027384816522794,79.66164275633332,1.03456678904329
23974,2,7538,6.875332991057051,0.2334836078784451,149.82824823321792,1.9458214056262066
23974,3,7217,4.916637239294411,0.10310343793795994,6746.715042287834,87.61967587386798
23974,4,1839,7.482310144463989,0.5662111682518938,150.02423507388104,1.9483666892711824
23975,1,214,5.215825689801087,0.5669453027567308,37.406177205093236,0.485794509157055
23975,2,1671,6.8866172651986,0.325442837859581,61.27620561294116,0.7957948780901449
23975,3,1656,4.618433400110497,0.16691004259624076,89.10555900644249,1.1572150520317206
23975,4,452,5.996878733563627,0.6172297132095296,85.3796666618193,1.108826839763887
23977,1,1259,7.50202057217957,0.3418371901034565,161.30701863625882,2.0948963459254393
23977,2,4091,6.8224132415091265,0.2676333170322919,277.03101545300524,3.5978053954935745
23977,3,2325,5.297900833619959,0.19932347334854508,139.83316952297736,1.8160151886100955
23977,4,802,6.685708365059667,0.6246311509645661,87.00875728921183,1.1299838608988548
23979,1,10320,3.9538073523525177,0.04225066924376917,24662514867.32968,320292400.87441146
23979,2,30036,7.0473700944987545,0.2201354926418331,553.3800162740697,7.186753458104802
23979,3,17026,5.157263702458637,0.08143380358845177,1619.3881277579858,21.03101464620761
23979,4,5814,6.724728983044224,0.3471825074211732,237.00377786583658,3.077971141114761
23980,1,747,3.8924826720129566,0.16168316818375716,26.93242123713567,0.34977170437838534
23980,2,2280,7.1302012824090415,0.29911680046908873,108.4863935899098,1.408914202466361
23980,3,1379,5.036333106967455,0.23427926312462874,234.04976298968555,3.0396073115543576
23980,4,465,7.348724104760915,0.8253673104859645,96.50257794586679,1.2532802330632051
23981,1,1607,5.795220790951801,0.2582725146406128,298.5265403134538,3.8769680560188804
23981,2,5077,6.849295523519125,0.2352175197841316,210.39359278240016,2.7323843218493526
23981,3,3040,5.084205854499515,0.1850395102526991,4008.701217175813,52.06105476851705
23981,4,1056,6.429556876119208,0.4016673436605725,70.81350219122125,0.919655872613263
23982,1,440,3.755358167346095,0.20101797382750403,25.584367875335474,0.3322645178614997
23982,2,1326,6.618553509645332,0.34406125833167667,282.1421942952601,3.664184341496884
23982,3,837,5.437424928405531,0.31641763769833925,68.42845296713573,0.888681207365399
